ts,amin,pagi,gama,created_at
2024-03-06 01:00:16,6910661,12811247,2149923,2024-03-05T22:05:55Z
2024-03-06 01:00:16,6910661,12811247,2149923,2024-03-05T23:05:59Z
2024-03-06 07:00:15,6910661,12811247,2149923,2024-03-06T00:20:45Z
2024-03-06 07:00:15,6910661,12811247,2149923,2024-03-06T01:26:17Z
2024-03-06 09:00:15,6910661,12811247,2149923,2024-03-06T02:10:28Z
2024-03-06 10:00:15,6910661,12811247,2149923,2024-03-06T03:05:48Z
2024-03-06 11:00:15,6910661,12811247,2149923,2024-03-06T04:06:29Z
2024-03-06 12:00:15,6910661,12811247,2149923,2024-03-06T05:06:02Z
2024-03-06 13:00:15,6910661,12811247,2149923,2024-03-06T06:06:31Z
2024-03-06 14:00:16,6910661,12811247,2149923,2024-03-06T07:05:44Z
2024-03-06 15:00:15,6910661,12811247,2149923,2024-03-06T08:07:25Z
2024-03-06 16:00:15,6910661,12811247,2149923,2024-03-06T09:05:58Z
2024-03-06 17:00:15,6910661,12811247,2149923,2024-03-06T10:05:48Z
2024-03-06 18:00:15,6910661,12811247,2149923,2024-03-06T11:05:44Z
2024-03-06 19:00:15,6910661,12811247,2149923,2024-03-06T12:09:19Z
2024-03-06 20:00:15,6910661,12811247,2149923,2024-03-06T13:05:41Z
2024-03-06 21:00:16,6910661,12811247,2149923,2024-03-06T14:05:18Z
2024-03-06 22:00:16,6910661,12811247,2149923,2024-03-06T15:06:16Z
2024-03-06 23:00:15,6910661,12811247,2149923,2024-03-06T16:06:18Z
2024-03-07 00:00:16,6910661,12811247,2149923,2024-03-06T17:06:09Z
2024-03-07 00:00:16,6910661,12811247,2149923,2024-03-06T18:06:17Z
2024-03-07 00:00:16,6910661,12811247,2149923,2024-03-06T19:05:04Z
2024-03-07 03:00:15,6910661,12811247,2149923,2024-03-06T20:05:35Z
2024-03-07 03:00:15,6910661,12811247,2149923,2024-03-06T21:06:26Z
2024-03-07 03:00:15,6910661,12811247,2149923,2024-03-06T22:06:14Z
2024-03-07 03:00:15,6910661,12811247,2149923,2024-03-06T23:06:40Z
2024-03-08 09:00:15,6910661,12811247,2149923,2024-03-08T02:10:39Z
2024-03-08 10:00:15,6910661,12811247,2149923,2024-03-08T03:05:54Z
2024-03-08 11:00:15,6910661,12811247,2149923,2024-03-08T04:05:58Z
2024-03-08 12:00:15,6910661,12811247,2149923,2024-03-08T05:06:01Z
2024-03-08 13:00:15,6910661,12811247,2149923,2024-03-08T06:06:40Z
2024-03-08 14:00:15,6910661,12811247,2149923,2024-03-08T07:06:34Z
2024-03-08 15:00:15,6910661,12811247,2149923,2024-03-08T08:06:13Z
2024-03-08 16:00:15,6910661,12811247,2149923,2024-03-08T09:05:47Z
2024-03-08 17:00:15,6910661,12811247,2149923,2024-03-08T10:06:38Z
2024-03-08 18:00:16,6910661,12811247,2149923,2024-03-08T11:05:45Z
2024-03-08 19:00:15,6910661,12811247,2149923,2024-03-08T12:07:54Z
2024-03-08 20:00:15,6910661,12811247,2149923,2024-03-08T13:05:47Z
2024-03-08 21:00:15,6910661,12811247,2149923,2024-03-08T14:05:49Z
2024-03-08 22:00:15,6910661,12811247,2149923,2024-03-08T15:06:02Z
2024-03-08 23:00:15,6910661,12811247,2149923,2024-03-08T16:05:46Z
2024-03-09 00:00:16,6910661,12811247,2149923,2024-03-08T17:06:05Z
2024-03-09 01:00:15,6910661,12811247,2149923,2024-03-08T18:06:34Z
2024-03-09 01:00:15,6910661,12811247,2149923,2024-03-08T19:06:04Z
2024-03-09 01:00:15,6910661,12811247,2149923,2024-03-08T20:05:46Z
2024-03-09 01:00:15,6910661,12811247,2149923,2024-03-08T21:05:55Z
2024-03-09 05:00:15,6910661,12811247,2149923,2024-03-08T22:06:58Z
2024-03-09 05:00:15,6910661,12811247,2149923,2024-03-08T23:06:10Z
2024-03-09 05:00:15,6910661,12811247,2149923,2024-03-09T00:19:33Z
2024-03-09 05:00:15,6910661,12811247,2149923,2024-03-09T01:23:41Z
2024-03-09 05:00:15,6910661,12811247,2149923,2024-03-09T02:08:01Z
2024-03-09 05:00:15,6910661,12811247,2149923,2024-03-09T03:07:49Z
2024-03-09 11:00:16,6910661,12811247,2149923,2024-03-09T04:05:48Z
2024-03-09 12:00:19,6910661,12811247,2149923,2024-03-09T05:06:28Z
2024-03-09 13:00:15,6910661,12811247,2149923,2024-03-09T06:07:33Z
2024-03-09 14:00:15,6910619,12811171,2149916,2024-03-09T07:05:39Z
2024-03-09 15:00:16,6910619,12811171,2149916,2024-03-09T08:06:05Z
2024-03-09 16:00:15,6910619,12811171,2149916,2024-03-09T09:05:47Z
2024-03-09 17:00:16,6910619,12811171,2149916,2024-03-09T10:05:43Z
2024-03-09 18:00:15,6910619,12811171,2149916,2024-03-09T11:05:46Z
2024-03-09 19:00:15,6910619,12811171,2149916,2024-03-09T12:06:49Z
2024-03-09 20:00:15,6910619,12811171,2149916,2024-03-09T13:05:30Z
2024-03-09 21:00:15,6910619,12811171,2149916,2024-03-09T14:06:01Z
2024-03-09 21:00:15,6910619,12811171,2149916,2024-03-09T15:05:33Z
2024-03-09 23:00:16,6910619,12811171,2149916,2024-03-09T16:05:51Z
2024-03-10 00:00:15,6910619,12811171,2149916,2024-03-09T17:05:22Z
2024-03-10 01:00:15,6910619,12811171,2149916,2024-03-09T18:06:09Z
2024-03-10 01:00:15,6910619,12811171,2149916,2024-03-09T19:05:36Z
